link,price,actual_price,ratings,color,Brand,Model,Processor,RAM,Storage
https://www.daraz.com.np/products/ryzen-3-4gb128gb-laptop-silver-i125679819.html,56000.0,56000.0,0.0,Grey,Ryzen,3 4GB128GB Laptop,Unknown,Unknown,Unknown
https://www.daraz.com.np/products/lenovo-ideapad-3-intel-core-i5-11th-gen-8gb-ddr4-ram-256gb-nvme-ssd-intel-iris-xe-graphics-156-fhd-display-grey-i128839915.html,62999.0,78000.0,0.0,Silver,Lenovo,Ideapad 3 Intel Core ,i5 11th Gen,Unknown,Unknown
https://www.daraz.com.np/products/acer-aspire-5-a515-58p-intel-core-i5-1335u-processor-8gb-ram-512gb-ssd-intel-iris-xe-graphics-156-fhd-display-i129075100.html,71900.0,75000.0,0.0,Grey,Acer,Aspire 5 A515,i5-1335U,8GB RAM,512GB SSD
https://www.daraz.com.np/products/asus-vivobook-14-x415ea-i3-11th-gen-4gb-ram-256gb-ssd-backlight-keyboard-14-fhd-display-i123273160.html,65000.0,65000.0,0.0,Transparent Silver,Asus,VivoBook 14,Unknown,4GB RAM,256GB SSD
https://www.daraz.com.np/products/dell-latitude-13inch-5320-model-11th-generation-i5-processor-8gb-ram-256gb-ssd-i127386217.html,118000.0,120000.0,0.0,Silver,Dell,Latitude 13inch 5320 Model ,i5,Unknown,256GB SSD
https://www.daraz.com.np/products/asus-vivobook-f1605v-intel-core-i5-13500h-13th-gen-16gb-ddr4-512gb-ssd-16-wuxga-display-windows-11-indie-black-i147030045.html,82500.0,82500.0,0.0,Black,Asus, Intel Core ,i5,Unknown,512GB SSD
https://www.daraz.com.np/products/laptop-lenovo-ideapad-1-intel-celeron-n4020-i132005695.html,35199.0,42000.0,0.0,cloud grey,Laptop,Lenovo IdeaPad,Unknown,Unknown,Unknown
https://www.daraz.com.np/products/asus-tuf-dash-f15-i7-11th-gen-rtx-3060-16gb-ram-512gb-ssd-156-fhd-144hz-display-i128488205.html,210000.0,210000.0,0.0,Black,Asus, ,i7 11th Gen,16GB RAM,512GB SSD
https://www.daraz.com.np/products/asus-zenbook-flip-13-ux363ea-i5-11th-gen-16gb-ram-512gb-ssd-magic-numpad-stylus-133-fhd-360-degree-touchscreen-display-i123262628.html,146000.0,146000.0,0.0,Pine Grey,Asus, FHD 360,Unknown,16GB RAM,512GB SSD
https://www.daraz.com.np/products/dell-inspiron-5310-i5-11th-gen-8gb-ram-512gb-ssd-133-fhd-display-i123261897.html,117000.0,117000.0,0.0,Black,Dell,Inspiron 5310,Unknown,8GB RAM,512GB SSD
https://www.daraz.com.np/products/acer-nitro-5-amd-ryzen-7-5800h-16gb-ram-256gb-ssd-4gb-gtx-1650-graphics-156fhd-144hz-i128476703.html,112000.0,112000.0,0.0,Black,Acer,Nitro 5,Unknown,Unknown,256GB SSD
https://www.daraz.com.np/products/hp-envy-i712th-generation-133-touch-screen-intel-core-i7-1250u-8gb-ddr4-ram-512gb-ssd-backlit-keyboard-i123103270.html,120500.0,120500.0,0.0,Silver,HP,Envy ,i7,Unknown,512GB SSD
https://www.daraz.com.np/products/dell-inspiron-3511-i5-laptop-11-gen-processor-8-gb-ram-512-gb-ssd-2-gb-graphics-1-year-warranty-silver-or-black-i128639500.html,95999.0,114999.0,0.0,Black,Dell,Inspiron 3511,Unknown,Unknown,Unknown
https://www.daraz.com.np/products/asus-expertbook-b1402-i7-13th-gen-16gb-ram-512gb-ssd-14-fhd-screen-backlit-keyboard-fp-laptop-i131371951.html,103790.0,125000.0,0.0,Blue,Asus,Expertbook B1402 ,i7 13th Gen,16GB RAM,Unknown
https://www.daraz.com.np/products/msi-cyborg-15-a12uc-gaming-laptop-12th-gen-core-i5-16gb-ram-512gb-gen4-ssd-156-fhd-144hz-nvidia-rtx-3050-4gb-win-11-home-i129972117.html,128000.0,130000.0,0.0,Black,MSI,Cyborg 15 A12UC Gaming Laptop ,i5,16GB RAM,Unknown
https://www.daraz.com.np/products/asus-l510m-ultra-slim-design-intel-celeron-n-4020-processor-4-gb-ram-128-gb-ssd-156-fhd-i119083447.html,45000.0,45000.0,0.0,Black,Asus,L510M Ultra,Unknown,Unknown,Unknown
https://www.daraz.com.np/products/acer-aspire-5-a515-56-363a-156-full-hd-ips-display-11th-gen-intel-core-i3-1115g4-processor-4gb-ddr4-128gb-nvme-ssd-wifi-6-backlit-keyboard-windows-10-home-i118140484.html,64000.0,64000.0,0.0,White,Acer,Aspire 5 A515,i3-1115G4,Unknown,Unknown
https://www.daraz.com.np/products/hp-elitebook-840-g7-i7-11th-gen-16gb-ram-512gb-ssd-14fhdwin-10-pro3-yrs-i125211801.html,177000.0,177000.0,0.0,Silver,HP,ELITEBOOK 840,Unknown,16GB RAM,512GB SSD
https://www.daraz.com.np/products/acer-swift-3-ryzen7-5700u-8gb-ram-512gb-ssd-14-fhd-display-i128488223.html,103000.0,103000.0,0.0,Silver,Acer,Swift 3,Unknown,Unknown,512GB SSD
https://www.daraz.com.np/products/dell-inspiron-7405-2-in-1-ryzen-5-4500u-8gb-ram-256gb-ssd-14-fhd-360-degree-touch-screen-display-i128230764.html,89000.0,89000.0,0.0,Beige,Dell,Inspiron 7405 2,Unknown,8GB RAM,256GB SSD
https://www.daraz.com.np/products/vostro-3400-i3-11th-gen4gb-ram256gb-ssd-14-hd-laptop-i125457494.html,70000.0,70000.0,0.0,Black,Vostro,3400 ,i3 11th Gen,Unknown,Unknown
https://www.daraz.com.np/products/lenovo-v14-g3-12th-gen-intel-i5-1235u-14-fhd-8gb-ddr4-ram-512gb-nvme-ssd-iron-grey-color-1-year-warranty-nagmani-international-i133190690.html,79545.0,79545.0,0.0,Grey,Lenovo,V14 G3,i5,Unknown,Unknown
https://www.daraz.com.np/products/laptop-acer-predator-helios-300-72ju-i7-11th-gen-16gb-1tb-ssd-rtx3060-6gb-os-i128487178.html,154990.0,208000.0,0.0,Black,Laptop,Acer Predator Helios 300 72JU ,i7 11th Gen,Unknown,Unknown
https://www.daraz.com.np/products/dell-alienware-m15-r6-i7-11800h-rtx-3070-gddr6-32gb-ram-1tb-ssd-156-qhd-240hz-display-i127996435.html,388800.0,388800.0,0.0,Black,Dell,Alienware ,M15,32GB RAM,Unknown
https://www.daraz.com.np/products/hp-laptop-240-g7-14-inch-display-10th-gen-intel-core-i3-8gb-ram-256gb-ssd-hdd-500gb-sata-win-10-i105861050.html,80000.0,80000.0,0.0,Black,HP,Laptop 240 G7 14 inch Display 10th Gen Intel Core ,i3,8GB RAM,256GB SSD
https://www.daraz.com.np/products/dell-inspiron-14-5425-amd-ryzen-7-5825u-16gb-ram-512gb-ssd-14-fhd-display-i137901899.html,108000.0,108000.0,0.0,Black,Dell,Inspiron 14 5425 ,AMD Ryzen,16GB RAM,512GB SSD
https://www.daraz.com.np/products/hp-envy-x360-i7-13th-gen-16gb-ram-512gb-ssd-14-fhd-360-touch-screen-display-i128490147.html,126490.0,145000.0,0.0,Silver,HP,Envy x360 ,i7 13th Gen,16GB RAM,512GB SSD
https://www.daraz.com.np/products/dell-inspiron-3511-i5-11th-gen-nvidia-mx350-graphics-8gb-ram-512gb-ssd-156-fhd-display-i121599137.html,92000.0,92000.0,0.0,Grey,Dell,Inspiron 3511 ,i5 11th Gen,8GB RAM,512GB SSD
https://www.daraz.com.np/products/hp-14-cf2224nia-intel-core-i5-10th-gen-4gb-ram-1tb-hdd-2-gb-amd-radeon-530-graphics-14-inches-hd-display-dos-i125215471.html,65000.0,65000.0,0.0,Black,HP,14,i5 10th Gen,4GB RAM,Unknown
https://www.daraz.com.np/products/lenovo-loq-15irh8-core-i5-12450h-12th-gen-8-gb-ddr5-ram-512-gb-ssd156-fhd-144-hrzrtx-2050-4gb-gfx-backlit-keyboard-win-11-i132062957.html,96990.0,109800.0,0.0,Grey,Lenovo,LOQ 15IRH8 Core ,i5-12450H,Unknown,Unknown
https://www.daraz.com.np/products/lenovo-v15-g3-12th-gen-intel-i5-1235u-156-fhd-24gb-ddr4-ram-512gb-nvme-ssd-iron-grey-color-1-year-warranty-nagmani-international-i133187918.html,86500.0,86500.0,0.0,Grey,Lenovo,V15 G3,i5,Unknown,Unknown
https://www.daraz.com.np/products/acer-travelmate-i5-10th-gen-8gb-ram-256gb-ssd-14-full-hd-display-i123277767.html,80000.0,80000.0,0.0,Black,Acer, Full,Unknown,8GB RAM,256GB SSD
https://www.daraz.com.np/products/msi-modern-14-b5m-laptop-amd-ryzen-7-5700u-8gb-ram-256gb-m2-nvme-ssd-14-fhd-ips-wi-fi-6-backlit-keyboard-usb-c-win-11-home-13kg-i114874935.html,90000.0,116000.0,0.0,Grey,MSI,Modern 14 B5M Laptop ,AMD Ryzen,8GB RAM,Unknown
https://www.daraz.com.np/products/acer-aspire-5-core-i5-1235u-12th-gen-8-gb-ram-512gb-ssd156-ipsrtx-2050-4gb-gfx-backlit-keyboard-i134909871.html,93990.0,99990.0,0.0,Steel Gray,Acer,Aspire 5 Core ,i5,Unknown,512GB SSD
https://www.daraz.com.np/products/hp-pavilion-laptop-15-eh1066au-49n15pa-8-gb-ram-2-x-4-gb-512-gb-ssd-156-i128233611.html,85000.0,85000.0,0.0,Blue,HP,Pavilion Laptop 15,Unknown,Unknown,Unknown
https://www.daraz.com.np/products/asus-vivobook-15-k513ea-i5-11th-gen-8gb-ram-512gb-ssd-156-fhd-display-i123271572.html,105000.0,105000.0,0.0,Black,Asus,VivoBook 15,Unknown,8GB RAM,512GB SSD
https://www.daraz.com.np/products/acer-nitro-v-15-core-i5-13420h-13th-gen-16-gb-ddr5-ram-512-gb-ssd156-fhd-144-hrzrtx-4050-6gb-gfx-backlit-keyboard-win-11-i132063373.html,124990.0,139990.0,0.0,Black,Acer,Nitro V 15 Core ,i5-13420H,Unknown,Unknown
https://www.daraz.com.np/products/hp-240-g9-notebook-with-i7-processor-8-gb-ram-512-gb-ssd-14-inch-12th-gen-i129508715.html,92896.0,105000.0,0.0,Silver,HP,240 G9,Unknown,Unknown,Unknown
https://www.daraz.com.np/products/asus-vivobook-f1605v-intel-core-i5-13500h-13th-gen-8gb-ddr4-512gb-ssd-16-wuxga-display-windows-11-indie-black-i146887357.html,78999.0,78999.0,0.0,Black,Asus, Intel Core ,i5,Unknown,512GB SSD
https://www.daraz.com.np/products/lenovo-e41-45-amd-a6-4gb-ram-1tb-hdd-14-hd-display-i119732967.html,45000.0,45000.0,0.0,Black,Lenovo,E41,AMD A6,4GB RAM,Unknown
https://www.daraz.com.np/products/hp-14-dk1031dx-ryzen-3-8gb-1tb-hdd-i125215427.html,65000.0,65000.0,0.0,Black,HP,14 DK1031DX,Unknown,Unknown,Unknown
https://www.daraz.com.np/products/dell-vostro-3520-laptop-intel-core-i3-12th-gen-1215u-processor-8-gb-ram-512-ssd-gb-156-fhd-display-1-year-warranty-i135677544.html,75000.0,75000.0,0.0,Black,Dell,Intel core,i3,Unknown,Unknown
https://www.daraz.com.np/products/hp-victus-15-fb1013-gaming-amd-ryzen-5-7535hs-512gb-ssd-8gb-ram-win11nvidia-rtx-2050-4gb-156-19201080-144hz-mica-backlit-keyboard-i136721005.html,93799.0,107999.0,0.0,Matte Black,HP,VICTUS 15,AMD Ryzen,Unknown,512GB SSD
https://www.daraz.com.np/products/lenovo-loq-15-gaming-laptop-2024-intel-core-i5-13450hx-rtx-4050-16gb-ram-512gb-ssd-156-fhd-1920x1080144hz-display-1-year-warranty-nagmani-international-i133140877.html,154500.0,154500.0,0.0,Grey,Lenovo,LOQ 15 Gaming Laptop 2024,i5,16GB RAM,512GB SSD
https://www.daraz.com.np/products/dell-inspiron-16-5620-i5-1235u-8gb-ram-512gb-ssd-16-led-full-hd-windows-11-i128488214.html,101490.0,108000.0,0.0,Silver,Dell,Inspiron 16 5620 ,i5,Unknown,512GB SSD
https://www.daraz.com.np/products/acer-aspire-3-15-amd-ryzen-7-5700u-16gb-ddr4-512gb-nvme-ssd-156-fhd-display-pure-silver-i150032296.html,73000.0,73000.0,0.0,Silver,Acer, ,AMD Ryzen,Unknown,Unknown
https://www.daraz.com.np/products/toshiba-terca-a40-celeron-dual-core-5205u4-4gbram-128gb-ssd-i114701019.html,38999.0,42999.0,0.0,Graphite Black,Toshiba,Terca A40,Unknown,4GBRAM,128GB SSD
https://www.daraz.com.np/products/acer-nitro-5-laptop-an515-58-97qp-new-intel-core-i9-12th-gen-12900h-16gb-ram-512ssd-nvidia-geforce-rtx-4060-8gb-graphics-156-fhd-display-144hz-dos-black-i135849067.html,166799.0,192560.0,0.0,Black,Acer,Nitro 5 Laptop AN515,i9,16GB RAM,Unknown
https://www.daraz.com.np/products/asus-tuf-f15-gaming-laptop-i7-10th-gen-8-core-gtx-1650ti-16gb-ram-512gb-ssd-156-fhd-144hz-display-i123262629.html,157000.0,157000.0,0.0,Black,Asus,TUF F15,Unknown,16GB RAM,512GB SSD
https://www.daraz.com.np/products/dell-g15-amd-ryzen-7-7840hs-rtx-4060-8gb-graphics-16gb-ddr5-ram-512gb-nvme-ssd-156-fhd-165hz-display-windows-11-home-dark-shadow-gray-i146174031.html,159999.0,180000.0,0.0,Black,Dell,G15 ,AMD Ryzen,Unknown,Unknown
https://www.daraz.com.np/products/dell-inspiron-16-5625-amd-ryzen-5-5625u-processor-8gb-ram-512gb-ssd-amd-radeon-graphics-i129771010.html,94500.0,102000.0,0.0,Silver,Dell,Inspiron 16 5625 ,AMD Ryzen,8GB RAM,512GB SSD
https://www.daraz.com.np/products/dell-vostro-3520-i5-12th-generation-8gb-ram-512gb-ssd-i129584391.html,66500.0,71000.0,0.0,Black,Dell,Vostro 3520 ,i5 12th Gen,Unknown,Unknown
https://www.daraz.com.np/products/microsoft-surface-3-laptop-for-business-15-multi-touchi7-gen1016gb-ram256gb-m2-nvme-ssdwin-10-promatte-black-i105398246.html,245000.0,245000.0,0.0,Matte Black,Microsoft,Surface 3 Laptop for Business ,i7,16GB RAM,Unknown
https://www.daraz.com.np/products/dell-inspirion-3501-i5-11th-gen-8gb-ram-512gb-ssd-nvidia-mx330-2gb-156-fhd-display-i125211812.html,93000.0,93000.0,0.0,Multicolor,Dell,Inspirion 3501 ,i5 11th Gen,8GB RAM,512GB SSD
https://www.daraz.com.np/products/hp-envy-13-core-i7-11thgen-8gb-ram-512-gb-ssd-iris-xe-graphic-133-fhd-360-degree-touch-display-i119732895.html,130000.0,130000.0,0.0,White,HP,Envy 13 Core ,i7,Unknown,Unknown
https://www.daraz.com.np/products/asus-worlds-smallest-and-thinnest-laptop-zenbook-s-13-oled-ultra-laptop-133-oled-28k-display-intel-evo-certified-i7-1355u-cpu-intel-iris-xe-graphics-16gb-ram-1tb-ssd-windows-11-nagmani-international-i127858585.html,204444.0,204444.0,0.0,Grey,Asus, I7,Unknown,Unknown,Unknown
https://www.daraz.com.np/products/asus-zenbook-duo-ux482-11th-i7-16-ssd-1tb-dual-screen-14-nano-edge-fhd-led-2nd-touch-screen-126-nvidia-mx450-2-gb-windows-10-2-years-sleeve-blue-nagmani-interantional-i111829148.html,220000.0,220000.0,0.0,Grey,Asus,Zenbook Duo UX482,i7,Unknown,Unknown
https://www.daraz.com.np/products/acer-nitro-5-2020-i7-10th-gen-gtx-1650ti-156-fhd-144hz-8gb-ram-512gb-ssd-i128206046.html,110000.0,110000.0,0.0,Black,Acer,Nitro 5 2020 ,i7,8GB RAM,512GB SSD
https://www.daraz.com.np/products/acer-aspire-5-14-2023-13th-gen-i7-8gb-ram-512gb-ssd-14-wuxga-display-2-year-warranty-i128240345.html,115000.0,115000.0,0.0,Charcoal,Acer,Aspire 5 14 2023 13th Gen ,i7,8GB RAM,512GB SSD
https://www.daraz.com.np/products/lenovo-loq-15irh8-intel-i5-12450h-8gb-ddr5-512gb-ssd-rtx-2050-4gb-156-fhd-144hz-arabic-english-backlit-keyboard-storm-grey-i145440137.html,95050.0,95050.0,0.0,Grey,Lenovo, Intel ,i5,Unknown,512GB SSD
https://www.daraz.com.np/products/acer-nitro-v15-i5-13gen-16gb-ram-512gb-ssd-rtx-4050-i137928993.html,124999.0,124999.0,0.0,Black,Acer,Nitro V15 I5,Unknown,16GB RAM,512GB SSD
https://www.daraz.com.np/products/hp-omen-15-ryzen-7-pro-4800h-16gb-ram-ddr4-1tb-ssd-gtx-1660ti-6gb-ddr6-156-fhd-144hz-backlit-keyboardb-ssd-i128237426.html,130000.0,130000.0,0.0,Black,HP,OMEN 15,Unknown,16GB RAM,Unknown
https://www.daraz.com.np/products/acer-nitro-v-i7-13th-gen-13620h-16gb-ddr5-512gb-ssd-rtx-4050-6gb-156-fhd-144hz-i135856673.html,139999.0,139999.0,0.0,Black,Acer,Nitro V ,i7 13th Gen,Unknown,512GB SSD
https://www.daraz.com.np/products/dell-xps-13-plus-9320-touch-i7-1360p-16gb-512gb-ssd-intel-iris-xe-oled-touch-backlit-keyboard-fingerprint-35k-office-2-years-warranty-i128930929.html,306000.0,306000.0,0.0,Silver,Dell,XPS 13 Plus 9320 Touch,i7,Unknown,512GB SSD
https://www.daraz.com.np/products/asus-rog-strix-g15-ryzen-7-6800h-156-wqhd-165hz-16gb-ram-1tb-ssd-rtx-3060-6gb-i131766200.html,168000.0,168000.0,0.0,Black,ASUS,ROG Strix,Unknown,16GB RAM,Unknown
https://www.daraz.com.np/products/hp-victus-ryzen-5-7535hs-8gb-512gb-ssd-rtx-2050-4gb-156-fhd-144hz-i128489178.html,97690.0,110000.0,0.0,Silver,HP,Victus Ryzen,Unknown,Unknown,512GB SSD
https://www.daraz.com.np/products/dell-xps-15-9530-i7-13700h-32gb-1tb-ssd-nvidia-rtx-4050-6gb-backlit-keyboard-touch-35k-office-2-years-warranty-i128948051.html,418000.0,418000.0,0.0,Black,Dell,XPS 15 9530,i7,Unknown,Unknown
https://www.daraz.com.np/products/dell-xps-13-9305-2021-i7-11th-gen-16gb-ram-512gb-ssd-133-fhd-display-i123261904.html,215000.0,215000.0,0.0,Black,Dell,XPS 13 9305 2021 ,i7 11th Gen,16GB RAM,512GB SSD
https://www.daraz.com.np/products/lenovo-loq-i5-13th-gen-16gb-ram-512gb-ssd-rtx-2050-156-fhd-i130109523.html,102990.0,113000.0,0.0,Grey,Lenovo,LOQ I5,Unknown,Unknown,512GB SSD
https://www.daraz.com.np/products/hp-victus-15-intel-core-i5-13420h-processor-156-19201080-fhd-ips-display-8gb-ram-512-gb-ssd-nvidia-rtx-30506gb-dedicated-graphics-144hz-refresh-rate-i128072206.html,118998.0,130000.0,0.0,Blue,HP, Intel core ,i5-13420H,16GB RAM,Unknown
https://www.daraz.com.np/products/dell-alienware-m15-r6-i7-11800h-rtx-3070-gddr6-32gb-ram-1tb-ssd-156-qhd-240hz-display-i123261902.html,360000.0,360000.0,0.0,Black,Dell,Alienware ,M15,32GB RAM,Unknown
https://www.daraz.com.np/products/asus-vivobook-pro-14-m6400rc-oled-6th-ryzen-7-6800h-16-1-tb-gen-4-nvme-ssd-14-28k-oled-magic-numpad-fingerprint-nvidia-rtx-3050-4g-backlit-kb-backpack-genuine-windows-11-2-year-nagmani-international-i128594963.html,200000.0,200000.0,0.0,Black,Asus,Vivobook Pro 14 ,M6400,Unknown,Unknown
https://www.daraz.com.np/products/macbook-pro-16-inch-m3-pro-2023-12c-cpu-18c-gpu-36gb-512-i147525377.html,479000.0,479000.0,0.0,Space Black,MacBook,Pro ,M3,Unknown,Unknown
https://www.daraz.com.np/products/hp-envy-x360-13m-i7-11th-gen-8gb-ram-512gb-ssd-133-oled-360-touchscreen-display-i128489192.html,150000.0,150000.0,0.0,Silver,HP,Envy x360 13M ,i7 11th Gen,Unknown,Unknown
https://www.daraz.com.np/products/microsoft-surface-3-laptop-for-business-15-multi-touchi7-gen1016gb-ram512gb-m2-nvme-ssdwin-10-promatt-black-i105400784.html,292000.0,292000.0,0.0,Black,Microsoft,Surface 3 Laptop for Business ,i7,16GB RAM,Unknown
https://www.daraz.com.np/products/lenovo-loq-15-gaming-laptop-2024-intel-core-i7-13650hx-rtx-3050-6gb-16gb-ram-512gb-ssd-156-fhd-1920x1080144hz-display-white-backlit-1-year-warranty-nagmani-international-i133151429.html,161500.0,161500.0,0.0,Grey,Lenovo,LOQ 15 Gaming Laptop 2024,i7,16GB RAM,512GB SSD
https://www.daraz.com.np/products/acer-predator-helios-neo-16-intel-core-i5-13500hx-rtx-4060-8gb-graphics-16gb-ddr5-ram-1tb-nvme-gen-4-ssd-16-wuxga-165hz-display-windows-11-home-i146098687.html,169999.0,195000.0,0.0,Black,Acer,Predator Helios Neo 16 Intel Core ,i5-13500HX,Unknown,Unknown
https://www.daraz.com.np/products/asus-tuf-f15-i5-10th-gen-gtx-1650-8gb-ram-512gb-ssd-156-fhd-144hz-display-i119083483.html,120000.0,120000.0,0.0,Black,Asus, ,i5 10th Gen,8GB RAM,512GB SSD
https://www.daraz.com.np/products/acer-nitro-5-i7-11th-gen-rtx-3070-156-fhd-144hz-16gb-ram-1tb-ssd-i128949074.html,146490.0,200000.0,0.0,Black,Acer,Nitro 5 ,i7,16GB RAM,Unknown
https://www.daraz.com.np/products/lenovo-loq-r7-7435hs-16gb-ram-512gb-ssd-rtx-4060-i137903798.html,157299.0,157299.0,0.0,Black,Lenovo,LOQ R7,Unknown,16GB RAM,512GB SSD
https://www.daraz.com.np/products/dell-inspiron-14-5420-i5-12th-gen-16gb-ram-512gb-ssd-14-full-hd-display-i137913644.html,89000.0,89000.0,0.0,Black,Dell,Inspiron 14 5420,i5,16GB RAM,512GB SSD
https://www.daraz.com.np/products/acer-nitro-5-2020-i7-10th-gen-gtx-1650ti-156-fhd-144hz-8gb-ram-512gb-ssd-i123279965.html,150000.0,150000.0,0.0,Black,Acer,Nitro 5,Unknown,8GB RAM,512GB SSD
https://www.daraz.com.np/products/msi-summit-e16-flip-evo-2023-2-in-1-i7-13th-gen-1tb-ssd-16gb-ram-16-fhd-165hz-touchscreen-2-year-warranty-i128211412.html,215000.0,215000.0,0.0,Black,MSI,Summit E16 Flip Evo 2023 2,i7,16GB RAM,Unknown
https://www.daraz.com.np/products/asus-rog-strix-g15-i7-10750h-8gb-ram-128gb-ssd-gtx-1650ti-4gb-156-fhd-display-i104986128.html,151999.0,151999.0,0.0,Black,ASUS, ,i7-10750H,8GB RAM,128GB SSD
https://www.daraz.com.np/products/acer-nitro-v15-laptop-intel-core-i7-13th-gen-13620h-processor-16gb-ram-512-ssd-nvidia-geforce-rtx-4050-6gb-backlit-english-keyboard-156-fhd-display-1-year-warranty-i135684502.html,179000.0,179000.0,0.0,Black,Acer, Intel Core,i7,16GB RAM,Unknown
https://www.daraz.com.np/products/lenovo-loq-gaming-laptop-156-fhd-144hz-display-intel-i5-12450hx-8-gb-ram-512gb-ssd-rtx-2050-4gb-backlit-kb-win-11-1-year-warranty-nagmani-international-i133092517.html,104500.0,104500.0,0.0,Grey,Lenovo,LOQ Gaming Laptop,i5-12450HX,Unknown,512GB SSD
https://www.daraz.com.np/products/dell-g16-7630-intel-core-i9-13900hx-rtx-4060-8gb-graphics-32gb-ddr5-ram-1tb-nvme-ssd-16-qhd-2560-x-1600-240hz-display-windows-11-home-i146097700.html,229999.0,280000.0,0.0,Black,Dell,G16 7630 Intel Core ,i9,Unknown,Unknown
https://www.daraz.com.np/products/acer-nitro-v15-i7-13620h-16gb-ddr5-512gb-rtx-4050-i137919978.html,142999.0,142999.0,0.0,Black,Acer,Nitro V15 I7,Unknown,Unknown,Unknown
https://www.daraz.com.np/products/dell-xps-13-plus-9320-touch-i7-1360p-16gb-1tb-ssd-intel-iris-xe-oled-touch-backlit-keyboard-fingerprint-35k-office-2-year-warranty-i128941254.html,326000.0,326000.0,0.0,Silver,Dell,XPS 13 Plus 9320 Touch,i7,Unknown,Unknown
https://www.daraz.com.np/products/dell-vostro-3500-i5-11th-gen-4gb-ram-1tb-hdd-156-fhd-display-i137904456.html,74000.0,74000.0,0.0,Black,Dell,Vostro 3500 ,i5 11th Gen,4GB RAM,Unknown
https://www.daraz.com.np/products/msi-gf63-thin-10sc-10th-gen-core-i7-10750h-8gb-ram-512gb-nvme-ssd-nvidia-gtx-1650-4gb-win-10-light-weight-i114885481.html,97000.0,120000.0,0.0,Black,MSI, 10th Gen Core ,i7-10750H,8GB RAM,Unknown
https://www.daraz.com.np/products/lenovo-legion-pro-7-gaming-laptop-2024-intel-core-i9-14900hx-rtx-4080-12gb-32gb-ram-1tb-ssd-16-wqxga-240hz-display-1-year-warranty-nagmani-international-i133141883.html,427900.0,427900.0,0.0,Black,Lenovo,Legion Pro 7 Gaming Laptop 2024,i9,32GB RAM,Unknown
https://www.daraz.com.np/products/msi-gl65-leopard-10sfk-gaming-i7-10th-gen-512gb-ssd-1tb-hdd-16gb-ram-rtx-2070-super-156-144hz-fhd-display-i123292084.html,250000.0,250000.0,0.0,Black,MSI,GL65 Leopard,Unknown,16GB RAM,512GB SSD
https://www.daraz.com.np/products/asus-rog-zephyrus-duo-15-se-gx551-amd-ryzen-9-5900hx-rtx-3080-32gb-ram-1tb-ssd-156-fhd-touch-14-fhd-touchstylus-support-i128487166.html,470000.0,500000.0,0.0,Black,Asus, ,AMD Ryzen,32GB RAM,Unknown
https://www.daraz.com.np/products/acer-nitro-v-15-intel-core-i5-13th-gen-13420h-8gb-ddr5-ram-512gb-nvme-ssd-nvidia-rtx-3050-6gb-graphics-156-fhd-144hz-display-backlit-keyboard-i128845749.html,110999.0,110999.0,0.0,Black,Acer,Nitro V 15 Intel Core ,i5 13th Gen,Unknown,Unknown
https://www.daraz.com.np/products/acer-predator-helios-neo-16-2024-i7-14900hx-rtx-4060-16gb-ram-1tb-ssd-16-wqxga-240hz-display-i134094702.html,209999.0,209999.0,0.0,Black,Acer,Predator Helios Neo 16 2024 ,i7,16GB RAM,Unknown
https://www.daraz.com.np/products/lenovo-legion-5-gaming-laptop-2024-intel-core-i9-14900hx-rtx-4070-8gb-32gb-ram-1tb-ssd-16-wqxga-165hz-display-1-year-warranty-i133154064.html,308900.0,308900.0,0.0,Grey,Lenovo,Legion 5 Gaming Laptop 2024,i9,32GB RAM,Unknown
https://www.daraz.com.np/products/asus-tuf-f15-2021-fx506heb-i7-11th-gen-8-core-rtx-3050ti-16gb-ram-512gb-ssd-156-fhd-144hz-display-i123263607.html,183000.0,183000.0,0.0,Black,Asus,TUF F15,Unknown,16GB RAM,512GB SSD
https://www.daraz.com.np/products/asus-rog-zephyrus-i7-13620h-16gb-ram-512gb-ssd-rtx-4060-i138313035.html,200199.0,200199.0,0.0,Black,ASUS,ROG Zephyrus I7,Unknown,16GB RAM,512GB SSD
https://www.daraz.com.np/products/acer-predator-helios-neo-16-i7-13th-gen-rtx-4060-16gb-ram-1tb-ssd-16-165hz-display-i128487163.html,196490.0,250000.0,0.0,Black,Acer, ,i7 13th Gen,16GB RAM,Unknown
https://www.daraz.com.np/products/asus-tuf-gaming-f15-fx507zc4-2023-i5-12th-gen-12500h-rtx-3050-graphics-8-gb-ram-512-gb-ssd-156-fhd-144hz-display-windows-11-backpack-mouse-nagmani-international-i127859545.html,146666.0,146666.0,0.0,Black,Asus,TUF Gaming F15 FX507ZC4 ,i5,Unknown,Unknown
https://www.daraz.com.np/products/asus-tuf-f15-2022-fx507zm-i7-12th-gen-14-core-rtx-3060-16gb-ram-1tb-ssd-156-fhd-300hz-display-i123271139.html,235000.0,235000.0,0.0,Mecha Grey,Asus,TUF F15 2022 FX507ZM ,i7 12Th Gen,16GB RAM,Unknown
https://www.daraz.com.np/products/msi-katana-15-b13vek-2023-i7-13th-gen-rtx-4050-16gb-ram-1tb-ssd-16-144hz-fhd-display-2-year-warranty-i128234648.html,205000.0,205000.0,0.0,Black,MSI,Katana 15 B13VEK 2023 ,i7,16GB RAM,Unknown
